,Id,User,Tweet,class_label
1284,22240612,Al Arabiya English,"#Brazil adds an additional 1,480 people to its #COVID19 death toll, as a looming investigation of how the government has handled the world's second-deadliest #coronavirus outbreak puts increased pressure on right-wing President Jair #Bolsonaro.

https://t.co/DshCgB82ZJ",NEGATIVE
1285,527131496,Todd B. #DefundThePolice,"“201 infected in new #coronavirus outbreaks at 51 schools, says Michigan” #ReopenSchoolsSafely #COVID19 https://t.co/ZB7LYk4Peb",POSITIVE
1286,326900818,e-KNOW,"B.C.’s #COVID19 updates for April 12 reports 3,289 new cases over the past three days, and the provincial death count hits 1,513 with 18 new COVID-related deaths. And 1,112,101 doses of vaccine have been administered.
https://t.co/1DAjEE0vRL",POSITIVE
1287,9.86E+17,MuleSoft Developer Japan,"Working with a NGO and collecting support for donations, no amount is small. https://t.co/y72pXjseVI #donate #support #COVID19 #nohelpissmall #help #SpreadKindness",NEGATIVE
1288,45290853,GC,"@spectatorindex Remember, this is AFTER numbers have been majorly fudged. Reality is far more horrific. And this time, younger people are also dying. A large chunk of 1.3 billion population will be gone by the year-end. Maybe that’s what the govt’s after. 
#coronavirus #COVID19",NEGATIVE
1289,1.13E+18,NSW Health Statewide Biobank,"Join us on teams now for our latest seminar series talk whole genome sequencing, rapid mutation detection and tracking #COVID19.  
https://t.co/ncyhUEYhdP",POSITIVE
1290,1.38E+18,DogeOfTheNorthwoods,@CDCDirector @CDCMMWR #BidensAmerica  Do they need proof of #COVID19  #vaccination prior to #rioting and/or #looting?,NEGATIVE
1291,252751061,Bloomberg Quicktake,"Hong Kong plans to ease social-distancing rules for those vaccinated against #Covid19 to incentivize inoculations:
- “Vaccine bubbles” that allow those vaccinated greater freedom of movement
- Restaurants: dine-in time extended with 8 people/table
More: https://t.co/4jGKOKahhy https://t.co/8qm5fQui3M",POSITIVE
1292,373149557,Sur Plus,#covid19  @TheIPA's scott morrison #Gunt TIMELESS by @roweafr https://t.co/xWso9qN1VR #auspol #libspill,NEGATIVE
1293,1.24E+18,Covid-19 Bot,"Cases: 136,481,104 (+8,195) 
Deaths: 2,943,511 (+0) 
Recovered: 77,683,225 (+4,089) 
Active Cases: 58,797,879 (43.08%)
Completed Cases: 80,626,736 (59.08%)
Mortality Rate: 2.16% (No Change)
Case Fatality Rate: 3.65% (No Change)

#COVID19 #Coronavirus #StayHome",POSITIVE
1294,1.38E+18,DogeOfTheNorthwoods,@Surgeon_General #BidensAmerica  Do they need proof of #COVID19  #vaccination prior to #rioting and/or #looting?,NEGATIVE
1295,1.09E+18,Chandigarh JOSH #maskup India 😷,"Dhakoli(Zirakpur) 100 per cent Covid testing of the people residing in this zone and till then no one would be allowed to enter or leave the area. - @thetribunechd 
Take care and manage accordingly #punjab #COVID19",POSITIVE
1296,8.23E+17,Toolboxer,@whoupcliklike So you’re telling me you care about #COVID19 potentially causing harm to someone but don’t care to kill a baby?,NEGATIVE
1297,3269271008,Dr. Cindy Hanson,"@PremierScottMoe my granddaughter got covid at her childcare centre. Maybe it’s time to rollout #COVID19 vaccines for childcare workers, counsellors and teachers. Start considering who and what really matters! #skpoli",NEGATIVE
1298,59804091,Eli Haven,"LOLOLOLOLOLOL, @BenSwann_ was talking about this a year ago https://t.co/BkrahqmcTG #COVID19",NEGATIVE
1299,4817865014,Debesh Dash,"#COVID19 REPORT(13/04/2021)
#Maharastra 🔴🔴
#Chhatishgarh 🔴
#UttarPradesh 🔴
#Delhi 🔴
#karnataka 🟠
#Kerala 🟠
#TamilNadu 🟠
#Gujarat 🟠
#MadhyaPradesh 🟠
#Rajasthan 🟠
#WestBengal 🟡🔜🔴🔴
#Punjab 🟡
#Odisha 🟡
#Uttarakhand 🟡 🔜🔴🔴
#Manipur 🟢
#coronavirus  #lockdown https://t.co/qiTbadvicv",POSITIVE
1300,1.38E+18,Third World Network Health,"From a human rights perspective, this means how to get the COVID #vaccine to communities and peoples in developing countries quickly, safely, at low or no cost without political-, class- or gender discrimination. https://t.co/t3geYkbwEQ

#PeoplesVaccine #TRIPSwaiver #COVID19",POSITIVE
1301,1.37E+18,Kristin Howard,"China and the United States have been arguing before, and some puppets who use public opinion are still misleading everyone.#DrLiMengYan1 #LiMengYan #COVID19 https://t.co/8PvmT2HSgH",NEGATIVE
1302,143725935,Nadia Asif,Single source of... oh no that was tablighi jamaat. #IndiaFightsCorona #COVID19 #KumbhMela_CoronaHotspot #Corona #Covid_19   https://t.co/KnMvNMq3LX,NEGATIVE
1303,177786009,Harish,"Working with a NGO and collecting support for donations, no amount is small. https://t.co/dc0vElC3jF #donate #support #COVID19 #nohelpissmall #help #SpreadKindness",NEGATIVE
1304,8.23E+17,TruthSeeker,"#maddow #COVID19 
Who is going to be held responsible for this?  Is it not criminal?  Why don't I hear talk of an investigation?
@senatedems @housedemocrats @SpeakerPelosi @SenSchumer https://t.co/uIQy0DBUPX",NEGATIVE
1305,1.18E+18,TwinPrime,Low Efficacy of Chinese Shots Sows Concern on Global Rollout #covid19 #CCP  https://t.co/SarlSx2Nfu,POSITIVE
1306,427142324,Janet Lore,"9.1%,? 9,1%? and we don't get a live update for five days. This is just dead wrong. #ableg #abpoli #COVID19 https://t.co/2kkLAhipcb",NEGATIVE
1307,118788479,Betty C. Jung,"April 12, 2021 9:33 PM EDT Real-time mapping of #COVID19  #nCov (2019-nCoV) Global Cases (Confirmed Cases and Total Deaths)  https://t.co/oqeBcFG6H9   An increase of  617,553 cases &amp; 8,530 deaths  At this rate, 1 million new cases are added every 1-2 days.  😱😱😱 https://t.co/4WNQmylsri",POSITIVE
1308,1.36E+18,𝙳𝙰𝙸𝙻𝚈 𝙼𝙰𝚁𝙺𝙴𝚃 𝙿𝙸𝙲𝚃𝙾𝚁𝙸𝙰𝙻,"A tragedy is unfolding in Brazil where Covid-19 death are now hitting a rate three times last summer's peak.
https://t.co/0vUKDPIN1j
#Brazil #COVID19 #news https://t.co/9wUphAlYe2",POSITIVE
1309,34262462,Sputnik,"PHOTO, VIDEO | Several hundred business owners rally against COVID-19 lockdown in Rome 

#COVID19
https://t.co/FPgtX1NpjG",NEGATIVE
1310,3850836912,Thais Coutinho,"@CNN highlighted tonight the issue of #COVID19 vaccines (or lack thereof) in 🇨🇦. Our @HeartInstitute CEO, Dr. Thierry Mesana, was interviewed and continues to advocate for timely COMPLETE vaccination of HCW. @BeanlandsRob @YoniFreedhoff @hvanspall @SCC_CCS @picardonhealth https://t.co/pbnaS1BcfR",NEGATIVE
1311,10782652,pōhutukawa 🙂,"They think people are stupid.

Are they right?

#Covid19 https://t.co/2LQWyvhl3M",NEGATIVE
1312,1.33E+18,The Rakt Sewa,"#Delhi #Need #Blood  O+ 2 Units #Plasma from #COVID19 recovered @ NKS Hospital. M : 8588893302 Via: @Parvinder4Bjp cc @TajinderBagga @nistula @rajeshkalra @richaanirudh @KapilSharmaK9 @MikaSingh @iamdivya @appurv_gupta @rjraunac @Raghavpal 
#BloodMatters",NEGATIVE
1313,1064062807,Writing Comedy Daily,"NYC residents made 3000 rat complaints last month. 
Officials say not to worry. If they wait it out, the rats will die of obesity. 
#CatsOfTwitter #dogs #cheese #pizza #COVID19",POSITIVE
1314,102098902,Free Malaysia Today,Polls also indicate jobs growth in the country will recover throughout the next year. #FMTNews #Covid19 https://t.co/j1jULwaQre,NEGATIVE
1315,20609404,Seraphim Marcopoulos,This is completely ridiculous.  No centralized reservation system.  No involvement of community doctors or clinics. Complete chaos courtesy of @fordnation #COVID19 #Ontario https://t.co/3WJBfHjQgo,NEGATIVE
1316,166326763,GlobalPandemic.NET,"ALERT: 3rd Week of Chauvin Trial Sees More Medical and Law
Enforcement Experts: George Floyd’s Death “Absolutely
Preventable” - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/NP3XA1tDPm https://t.co/bIXYyRUnyo",POSITIVE
1317,1.38E+18,DogeOfTheNorthwoods,@PMBreakingNews #BidensAmerica  Do they have proof of #COVID19  #vaccination prior to #rioting and/or #looting?,NEGATIVE
1318,9.60E+17,Bot Sentinel,I have identified 23 tweets mentioning #COVID19 that were tweeted by inauthentic accounts. More information here: https://t.co/E5MBaNCDfC,NEGATIVE
1319,586117681,Joey Tau,Got vaccinated. One more jab to go. #COVID19 #AstraZeneca https://t.co/ljdq5g5IA7,NEGATIVE
1320,9.67E+17,Rafi Khan,"Covid-19 is just a statistic until it reaches your home.

#COVID19",NEGATIVE
1321,817629096,P Woody,Congratulations 🇨🇦 we are demonstrably sucking at #COVID19 https://t.co/xlwZ8lVRMQ,NEGATIVE
1322,1.23E+18,WORLD UPDATES #coronavirus disease 2019 (COVID-19),"WALES.   Public Health Wales.

No new reported deaths. Number of suspected COVID-19 deaths* reported to PHW. Announced on MONDAY.

#coronavirus disease 2019 (COVID-19) #COVID19   #Wales https://t.co/hWCnXuABnE",NEGATIVE
1323,87385342,sanjay bajaj,@BDUTT But it's proven that #COVID19 is afraid of politicians and doesn't go to the #ElectionCampaign sites am i right #justasking,NEGATIVE
1324,1.38E+18,DogeOfTheNorthwoods,@TheBeatNewHaven #BidensAmerica  Do they need proof of #COVID19  #vaccination prior to #rioting and/or #looting?,NEGATIVE
1325,56391919,Dr. Aqsa Shaikh // اقصٰی شیخ,"It's frustrating &amp; depressing to get desperate calls &amp; messages for #COVID19 ICU Beds and Ventilators and to tell them, 'Sorry, Not available'
I request all to get vaccinated and follow Covid Appropriate Behaviour. 
We can't deal with more of lackadaisical attitude. #CovidVaccine",NEGATIVE
1326,9.81E+17,Adopt A Furry Friend,"Better Belly Dn 20035 Large Rolls ==&gt; https://t.co/8quVzW1FpQ

#COVID19 #food #stayathome #stayhome #treats #yummies https://t.co/9eGAG1mZi3",NEGATIVE
1327,156004506,Programming N' Language pal,"The most informative article read recently. See how's your country performed during the pandemic.
#COVID19 #economist #dataviz 
https://t.co/7dnXNgl9G1",NEGATIVE
1328,1485905208,MGDezigns,Chic Leopard Print Zebra Stripes Pink Roses Floral Premium Face Mask https://t.co/ShkxbYLv4T #covid #facemasks #covid19 #coronavirus #socialdistancing,NEGATIVE
1329,9.85E+17,satyam verma,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary #cancelcbseboards2021 #COVID19 #boycottcbse https://t.co/0iiEI2feXI,NEGATIVE
1330,342780277,Pew Health,"#COVID19 and other stressors can increase the risk of relapse for those with #opioid use disorder. 

Easing restrictions on prescribing @US_FDA-approved medication, like the MAT Act outlines, can help ensure patients receive treatment. https://t.co/3sbmQFmh8E",POSITIVE
1331,1.21E+18,China Economy,"On the morning of April 10 local time, a special #COVID19 #vaccination plan for Chinese citizens in #Cambodia was officially implemented at Preah Ket Mealea Hospital in Phnom Penh, marking the launch of the spring sprout program in Cambodia. https://t.co/Oasgl8w2Ks",POSITIVE
1332,7.09E+17,Rachel Maria 🇺🇸 #WearAMask 😷💉,"Do @maddow &amp; @CDCgov realize that the effing gop state legislature took away the @GovWhitmer ‘s ability to declare an emergency? The God damn @GOP are responsible for the escalation in #COVID19 🦠 It’s not a Biden administration fail, it’s the effing republicans. Get it right.😷",NEGATIVE
1333,17718867,Tuyet T-N.,"Shameful NYPD Commissioner Dermot Shea blame #AAPI for persistently violent attacks against #AsianAmerican #NewYorkers for not reporting. 

The NYPD also classifies #AAPIHateCrimes as #COVID19 Violence and not necessarily, #Racism. Srsly?

@NewYorkStateAG - Please help https://t.co/AgIPvxyp64",NEGATIVE
1334,9.02E+17,The Hogtown Hunk ❼,PSA: Mask around your chin is like a connie around your goolies. #MaskUp #COVID19 https://t.co/tTVa0XYMg7,NEGATIVE
1335,1.25E+18,Prasad Kp,"Must take #COVID19 #vaccine to stay safe and live free. This is new normal, no denying. Fever a day or small pain on hand better than getting infected by the virus. #COVIDSecondWave #COVIDSHIELD",NEGATIVE
1336,55186601,New Straits Times,"#NSTnation Many willing to pay for virus swab tests before going back to their hometowns.

https://t.co/W89UkDK5zF

#coronavirus #covid19 #balikkampung #Ramadan #HariRayaAidilfitri #interstate",NEGATIVE
1337,552548889,The Korea Times,"Pandemic hits 'critical point' as #Europe deaths top one million 
#COVID19 
https://t.co/8Sa3PXgnmV",POSITIVE
1338,344075523,AJ Blackston - Financial IT Solutions Consultant,Biden Taps Morgan Lewis Atty To Lead DOJ Criminal Division https://t.co/rcvsr2phm9 #WhiteCollarCrime #News #Crime #Ponzi #Fraud #ZeroDay #Embezzlement #Scams #COVID19 #CyberCrime #CyberSecurity #APT #TechNews #AI #Malware #Hackers #NewsThatMatters Please Retweet,NEGATIVE
1339,451374125,Alex R. Wagner,DMX was killed by VACCINES. Hank Aaron was killed by VACCINES. You could be killed by VACCINES 💉 #COVID19Vaccination #COVID19,NEGATIVE
1340,411901519,Eli Erickson,When you get your first shot and you’re halfway there! Whoa... #COVID19 https://t.co/lyN1flT9tv,NEGATIVE
1341,8.94E+17,HRHPrincessPR,Next Winter May Be Rough: Models Predict 'Considerable Surge' https://t.co/uAceUfjhsR via @medscape #COVID19 #MaskUp,NEGATIVE
1342,117822932,Vibhor Ravi Gupta,"""A Mask, A Prayer"": #Lucknow Crematorium Workers Face Rush Of #Covid Bodies - NDTV

#Lucknow's electric crematorium has been witnessing an unusual rush of ambulances these past many days as #COVID19 related casualties pile-up.
#CoronavirusIndia 

https://t.co/jdN1YDXbcy",NEGATIVE
1343,1.38E+18,DogeOfTheNorthwoods,@AwkwardBlkChild #BidensAmerica  Do they need proof of #COVID19  #vaccination prior to #rioting and/or #looting?,NEGATIVE
1344,37399460,jonnie gijon,"It is the second Australian report of a case of so-called ""thrombosis with thrombocytopenia"" following the shot. The case occurred in a woman in her 40s who was vaccinated in Western Australia.#COVID19 #VaccineFAIL",POSITIVE
1345,166326763,GlobalPandemic.NET,"ALERT: While Not Common, Police Officers Have Mistaken Pistols for
Tasers, Sometimes with Deadly Outcomes - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/4VTo8xeQcV https://t.co/JLXtvEurkT",POSITIVE
1346,1.12E+18,Sergio Pimenta,"The @WorldBank’s latest #AfricasPulse predicts that the #COVID19-induced recession is less severe than earlier anticipated—however, economic recovery will vary significantly across countries and sub-regions. Learn more: https://t.co/KepGo0RsTH https://t.co/eMFCgUElbD",POSITIVE
1347,1.38E+18,DogeOfTheNorthwoods,@BlackDisability #BidensAmerica  Do they need proof of #COVID19  #vaccination prior to #rioting and/or #looting?,NEGATIVE
1348,4190487567,fueled by spite🌼,"I didn't realize the vaccine took 2 weeks to set in!
#CoronavirusPandemic
#COVID19
#Pfizer
#Moderna
#vaccines

https://t.co/DNPYcG2Orh https://t.co/3HUZilq2Kx",NEGATIVE
1349,98553031,Rishi *Chin Diaper* Bee (MPH),"Trump's antibody cocktail is headed to us all, as a preventive measure

#COVID19 #Newsnight #pandemic #HealthEquity
https://t.co/ngJBVme5s1",NEGATIVE
1350,7.27E+17,Caribbean disaster,"The number of confirmed #COVID19 cases in Africa has reached 4,350,512, with death toll from the pandemic standing at 115,765,  Africa CDC said https://t.co/QZB7jvikPN https://t.co/TYz4UEysJq",POSITIVE
1351,17676594,Asim Pereira,Free home delivery!! 🤪😂 #COVID19India #COVID19 https://t.co/Kr5bKCgjJg,NEGATIVE
1352,41650007,Beaumont Health,"Our COVID-19 patient numbers continue to rise. Wear a mask, socially distance, wash your hands and schedule your vaccination. https://t.co/PmqLwuC2gv #Michigan #COVID19 https://t.co/grQrkeax9u",NEGATIVE
1353,1.15E+18,The Business Standard,‘#India’s double mutant could be considered a #variant of concern’ https://t.co/k03qrIipLE #COVID19 #Covid,NEGATIVE
1354,1.28E+18,Boycott InterNations,"@StackDevJobs @InterNationsorg InterNations is a raging dumpster fire🔥 of company

Wanna throw your career prospects in it? 🤔

Read all about @InterNationsorg🤮 &amp; how they #scam people in #COVID19
https://t.co/wWnYtAQxBm
-&amp;-
https://t.co/KhvWj1iJhC

Co-CEOs @MalteZeeck
 &amp; Philipp von Plato offices be like... https://t.co/cc2VSOCECu",NEGATIVE
1355,62646050,RedToryForever,@KarenWenLin Maybe it's closed due to #COVID19 . That's why he's doing that TV gig.😛,NEGATIVE
1356,8.50E+17,amit kumar sahoo,"There are son many state who have witnessed more than 10000 case like #Maharashtra and #Delhi and the casualty in #COVID19  then why our #odishagovt  not taking precaution regards this and not imposing #lockdown or #Curfew ???
@Naveen_Odisha @bjd_odisha @HFWOdisha ????",POSITIVE
1357,9.22E+17,MRVC Ltd.,"Myth busters on #COVID19Vaccines 

❗Myth: Vaccine not needed for #COVID19 recovered persons.

Fact: Advisable to receive complete schedule of vaccine despite recovery from #COVID19, to enhance immune response. https://t.co/Y4NAHiBZN2",POSITIVE
1358,2326619562,PIB in Telangana 🇮🇳,"#IndiaFightsCorona: 

📍Mythbusters on #COVID19Vaccines 

❗Myth: Vaccine not needed for #COVID19 recovered persons.

✅ Fact: Advisable to receive complete schedule of vaccine despite recovery from #COVID19, to enhance immune response.

#LargestVaccineDrive
#Unite2FightCorona https://t.co/bFEXmnV9OC",POSITIVE
1359,2262532860,NewsMobile,"COVID-19 | Top 10 Developments This Thursday Morning

#CoronaVirusUpdate #CoronavirusPandemic #CoronaVirusUpdates #IndiaFightsCorona
#WorldFightsCorona 
#Covid19 #StaySafeStayHome #MaskUpIndia #StayHomeSaveLives 

https://t.co/QyMQPzRwp2",NEGATIVE
1360,433366198,Hindusthan Samachar News Agency (HS News),"#IndiaFightsCorona: 
📍Mythbusters on #COVID19Vaccines 

❗Myth: Vaccine not needed for #COVID19 recovered persons.

✅ Fact: Advisable to receive complete schedule of vaccine despite recovery from #COVID19, to enhance immune response.

#LargestVaccineDrive
#Unite2FightCorona https://t.co/gHm1dV7AEB",POSITIVE
1361,1.38E+18,Life is for the best,"Meshaal bin Majid is an advisor to the Custodian of the Two Holy Mosques, with the rank of minister
#covid19 
https://t.co/de1oAUC0oS",NEGATIVE
1362,1280225028,KM1PG,"Within a short period #covid19 is spiking all over the world. What we need to know is, were there re-infections from those who were administered one or two shots of all-range #vaccines? https://t.co/hD0rxmOsaV",POSITIVE
1363,182280252,Pradeep Garude,"How to Follow Ramadan Etiquette in Covid-19 https://t.co/GDSVDG5kn5 via @homehealthuae 

#Ramzan #Ramzan_Mubarak #RamzanMonthOfHappiness #Ramzan2021 #RamzanTeachesHumanity #COVID19 #Corona #coronavirus #CoronaVirusUpdates #pandemic #CoronaVaccine",NEGATIVE
1364,52810218,Sanket Upadhyay,"#Kumbh And #Markaz: Double standards in #COVID19 protocols? 

Watch more here: https://t.co/gEgoSFkSAk

#KumbhMela #KumbhMela2021 #HaridwarMahakumbh2021 #HaridwarKumbh2021 #HaridwarKumbh #Haridwar #COVID19 #COVIDSecondWave #CoronavirusPandemic #KumbhDuringCovid https://t.co/sduHbTkh09",NEGATIVE
1365,44829695,Matt Haney,"A good read about what’s going on with the J&amp;J and other vaccines.
#COVID19 #vaccines https://t.co/yYTTiWnK7A",NEGATIVE
1366,1.09E+18,Achyut Tripathi 🌍🌱,"Remember This - You're just a voter for a politician. You could be a hindu voter , a muslim voter , a upper caste voter , a lower caste voter or a voter from minority but you cannot be more than that. 

No one but only your family cares about your existence. 
#Covid19 #Elections",NEGATIVE
1367,1.37E+18,World Guru,"#WHO #republictv #ndtv #covid19 #timesnow #indiatoday #aajtak #kolkata #abpnews #bjp #rss #tmc #ec #EVM #VaccineMaitri #raisina2021

#modi👋BYE
#GODHRA😱MUSLIM MASSACRE #amitShah
#FarmersProtest

#MODI_KILLING_MANDIS

#KERALA LATEST STATE
TO STOP #VACCINATION.
NO MORE #VACCINE 😂",NEGATIVE
1368,1.38E+18,Shepherd's Daughter,"I'm torn when it comes to church attendance &amp; #COVID19. I know that you don't have to be in a building or with others to worship, but then there are those who cherish it. Faith can be your shield, so if you're not doing it to rebel against authority, but because of God, why not?",NEGATIVE
1369,1.21E+18,Sean Maxwell 🇺🇲🇺🇸🇺🇸,"@govkristinoem Given how you handled #COVID19 , you're doing them a favor.",NEGATIVE
1370,1.24E+18,Coronavirus Updates,"4,713 new cases and 37 new deaths in Belgium 

[5:48 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",POSITIVE
1371,1.30E+18,Ryan McGowan,"#COVID19 #VaccinePassport #WEF #GreatReset This me talking to #KlausSchwab the Global Socialist AKA #blofeld - who won the bloody wars (WWI, WWII, Cold War &amp; will win the war against #GlobalSocialism )! 
https://t.co/IghC3ejzJw",POSITIVE
1372,166326763,GlobalPandemic.NET,"ALERT: Many Evangelicals say they won't be vaccinated against
Covid-19. Some experts say distrust and misinformation have played
a role - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/u4Uh0ytz0I https://t.co/RUTkEJGo97",POSITIVE
1373,41207820,RC deWinter,"The River of Neverending Bullshit flows on...Raise your hand if you're surprised.
#COVID19 
https://t.co/AYKfkKwWzw",NEGATIVE
1374,29769610,Katherine Ward,"So hard to hear about this reality play out over and over again in ICUs across the country 

#COVID19 https://t.co/jJ1SmJaxp1",NEGATIVE
1375,748752974,Anurag Dwary,Garbage Van Ferries #COVID19  Patients' Bodies To Chhattisgarh Crematorium https://t.co/drvJ2T2xng via @ndtv,NEGATIVE
1376,1.20E+18,Cvisuali,"Confused please help hindus hindutva
#COVID19 #CovidVaccine #mumbai https://t.co/0nyJgGr907",NEGATIVE
1377,17710740,DNA,"#DNA | CBSE Board Exams cancelled for Class 10 and postponed for Class 12 amid rise in #COVID19 cases 

What PM Narendra Modi said after meeting parents and students 

Watch this report to know all the details

@sudhirchaudhary https://t.co/uvfPaIb5NO",NEGATIVE
1378,1.27E+18,Seraphina 🩺🇨🇦🇺🇸,"@Scriven @Jimmy_hunt_123 @Mr_Severino @djcarrollmagic @FireLecce @WeHaveNoRights2 @MsKrispanis @teena_kowitz @Renee_Marie1988 @Okay20212 @OtownSensFan @Andie254 @D19VP @OSSTFD19 From the available evidence, Infection fatality rate (IFR) of #COVID19 is roughly 0.15% (globally) with obvious variances across regions that include population characteristics. And obviously, stratified by age. 

https://t.co/c0qn5GrzJd",NEGATIVE
1379,7.53E+17,Neelima Thakur,I will pray for your speedy recovery @ShelarAshish from #COVID19 . Get well soon &amp; Plz take care 🙏@bjp4mumbai,NEGATIVE
1380,3832931652,Onlinekhabar English,"""Even though it’s been more than a year since the Covid-19 crisis has begun, the pace and direction of the economy are still uncertain.” 
#Nepal #Covid19 #Covid19Nepal #NepalEconomy 
https://t.co/PsUkGpjyYw",POSITIVE
1381,1.19E+18,EmbaCuba China,"#Cuba will take part in II Meeting of Ministers of Foreign Affairs of Ibero-American Conference, next April 15. Prelude to XXVII Ibero-American Summit of Heads of State and Gov. where challenges imposed by #COVID19 in Ibero-America &amp; role of innovation will be discussed. https://t.co/5oFDpXx3Nv",POSITIVE
1382,1.37E+18,New England Patient Voices,"As NH COVID19 cases &amp; hospitalizations climb, &amp; against CDC recommendations. Thx @WMUR Take notice @CDC  #COVID19  #maskup #publichealth #safecommunities #pandemic https://t.co/StlgBF3ZTm",NEGATIVE
1383,1545868742,Prasad A. Bedekar,"Be your own Protector....
An Initiative by ShreeDeep Hospital.
Concept by Sanwad Publicity A.Nagar
@InfoAhmednagar @ilovenagar @abpmajhatv @LoksattaLive @News18lokmat @OfficeofUT @narendramodi @vijayholamMT 
#COVID19India #COVID19 #StayHomeStaySafe https://t.co/dkBwIEqKmz",NEGATIVE
1384,1.08E+18,Victoria,"As college student apart of #GenZ, I would like to see Gen Z get their #COVID19 #vaccine when YOU become eligible. If you’re afraid of the #JohnsonandJohnson vaccine, then opt for #Pfizer and #Moderna’s #Covidvaccine https://t.co/0vysjJVuzr",NEGATIVE
1385,199056422,Guardian_Elite,"This Beloved Local Burger Chain Just Filed for Bankruptcy https://t.co/39LWcawi91 
#COVID19  #RESTAURANTS #BANKRUPTCY",NEGATIVE
1386,1.36E+18,Se-silly,@sagarikaghose The second #COVID19 started from ur fixer State Maharashtra the best CM who does not follow neither covid protocol nor thali/taali/diya ..The PM tought all CMs how to control it but ur Best CMs were busy in' hafta Asooli '..If MMS was PM then one Vaccine SCAM would have happened https://t.co/5LEXQdXRia,NEGATIVE
1387,527131496,Todd B. #DefundThePolice,"“The situation at K-12 schools &amp; CSU reflects the larger trend of #COVID19 case growth in Larimer County, which is mostly being driven by younger people.” #ReopenSchoolsSafely  https://t.co/AyPPxVXuDy",POSITIVE
1388,1598305572,Kenya Ferry Services Limited.,"Morning peak ;
#likonichannel Three  ferries serving you.
 Mv.Likoni at #Mtongwechannel
Dial *721# to pay ferry toll charges via Lipa na Mpesa.
Adhere to #covid19 health protocols.
@road_driving 
@PSSDTransport
@TransportKE
@Kenya_Ports
@kmakenya
 @Ma3Route
@MombasaCGW https://t.co/XXgwlXCf8b",NEGATIVE
1389,66935683,UNICEF India,"As #COVID19 cases surge, Dr. Farah and her colleagues need our help to #ENDCOVID19.

#Unite2FightCorona https://t.co/vnxfwEr29t",POSITIVE
1390,70610719,UNDP Indonesia,"This Ramadan, as we continue to observe health protocols amid the #COVID19 pandemic, let us not lose spirit of the Holy Month and rise up together. 🙏🏽#RamadanMubarak @Norimasa_UN @SophieKemkhadze https://t.co/UOA90lCDg7",NEGATIVE
1391,17430062,Howling at the Moon,Rec’d my 1st dose of #Moderna🎉 Thank you @TheNWHU for a well organized #vaccination site. Thank you so much to all the essential medical staff and the volunteers working the site and to Canada for accessing the vaccine💉 A modern medical marvel that we even have one! #COVID19 https://t.co/LRZxmH6Alo,POSITIVE
1392,1.33E+18,TDPel Media,"#Lagos Set To Hold Pre-Ramadan Lecture, Prayers https://t.co/nyWmFmpIkk #blockchain #boove #business #covid19 #culture #drones #government #influencer #investment #islam #jobs #nature #news #niger #power #religion #space #tourism #travel #vintage",NEGATIVE
1393,833895474,CHARITY.com™,"The obvious question.

So is the current #COVID19Vaccine worth taking, and or are we going to continuously need variant booster shots forever?
@CDCDirector @WHO @CDCgov @DrEricDing @VP #COVID19 #coronavirus https://t.co/z7b8p0jzQK",NEGATIVE
1394,21686970,joni madere,It’s been a long year. Give Yourself Some Grace TODAY. #grace #covid #covid19 #whatayear #yougotthis  https://t.co/0FRS0X98Ce,NEGATIVE
1395,14588746,abhinaba,The same set of people who were brushing off #COVID19 as a normal disease because very low percentage of people were dying (~2%) are now screaming the vaccines are not safe because 0.000088% people fell ill. I think the messaging was poorly handled by CDC.,POSITIVE
1396,1421451140,Mario diGesu,"CNN...THE MOST TRUSTED NAME IN PROPAGANDA!
This #CNN guy with loose lips spilledthe beans on #COVID19 counts and #Trump and their manipulations with the #fear factor!😳
https://t.co/RG0B9ZqPTV",NEGATIVE
1397,16341065,"Shyam Varan Nath, DTM",Importance of mask after #Covid19 #vaccine https://t.co/DmwlmquM6S,NEGATIVE
1398,1.38E+18,Chinese Communist Party of Canada,Looks like things are going exactly as planned in BC. #COVID19 https://t.co/6l9zXZzmKo,NEGATIVE
1399,37034483,NDTV,"Clarification: Vinod Singh, a retired soldier from Bihar, died of #COVID19 without any treatment at Patna's Nalanda Medical College and Hospital. The authorities did not admit him despite his family's repeated requests.

https://t.co/92mL6DcisQ",POSITIVE
1400,1.38E+18,kshitijaingle708@gmail.com,"Any ventilator bed available in any hospital at  Navi Mumbai for covid paitent.if anyone have any idea please let me know ASAP. It's emergency
#COVID19 #IndianNavy #covidinmumbai",POSITIVE
1401,606907410,Building Back Better than Ever!,"#COVID19 CLASS ACTION LAWSUIT 

AGAINST DONALD TRUMP!

WHERE DO WE SIGN UP AMERICA???

https://t.co/i4C3oGiEHK",NEGATIVE
1402,21924543,Jiska Hachmer,Was COVID-19 made inside a Chinese lab? | Under Investigation https://t.co/pSCKWqBaOi via @YouTube #covid19 #nl #lesson #teamwaterbears #world,NEGATIVE
